Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
GO_1903827,regulation of cellular protein localization,None,subClassOf,GO_0032880,regulation of protein localization,None,Microscopy,cmpo.owl
N98136a406df44aebafc5e90cf631c2ba,None,None,annotatedProperty,hasExactSynonym,has_exact_synonym,None,Microscopy,cmpo.owl
CMPO_0000357,polylobed nuclear phenotype,None,label,polylobed nuclear phenotype,None,None,Microscopy,cmpo.owl
GO_0007133,None,None,inSubset,gocheck_do_not_annotate,None,Term not to be used for direct annotation,Microscopy,cmpo.owl
Nb74249f7377f4abfb78c3e6d34b6b6cc,None,None,hasDbXref,GOC:go_curators,None,None,Microscopy,cmpo.owl
Nb2c6b0a6ab974e45b1c36d8eeb1ff42b,None,None,hasDbXref,GOC:TermGenie,None,None,Microscopy,cmpo.owl
N08238e87716e463d85d8f5dd7c6a286f,None,None,hasDbXref,GOC:TermGenie,None,None,Microscopy,cmpo.owl
GO_0010467,gene expression,None,id,GO:0010467,None,None,Microscopy,cmpo.owl
GO_0030864,cortical actin cytoskeleton,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
Nb886b1200e30485e87b66e02be95482d,None,None,onProperty,BFO_0000051,has_part,None,Microscopy,cmpo.owl
N8cf695766ecb46d28737ec8401eda269,None,None,annotatedTarget,A quality inhering in a bearer by virtue of the bearer's length being notably lower than its width.,None,None,Microscopy,cmpo.owl
N30c8f595cffb42d5a66396ea951b1660,None,None,createdBy,OPPL_pattern,None,None,Microscopy,cmpo.owl
GO_0006142,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0047480,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0019760,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0000706,None,None,inSubset,disposition_slim,None,None,Microscopy,cmpo.owl
N4825755daa8f4ec0aff7221e3b8e3f67,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
Ncfcf095017214b22b332973c6b0f1f5e,None,None,rest,nil,None,None,Microscopy,cmpo.owl
PATO_0001801,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
GO_0004190,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Ndf8d6a8c6df84504b0ffe6ca5a7f67e8,None,None,intersectionOf,Nf53dcb995546409db91945aa716ef87e,None,None,Microscopy,cmpo.owl
GO_0044448,cell cortex part,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",equivalentClass,N334c80b966c343c88a3964885f812785,None,None,Microscopy,cmpo.owl
N927f7c247ccf46479dfc28001d4b90f6,None,None,someValuesFrom,N332712e22daf49599aee41ab25e33023,None,None,Microscopy,cmpo.owl
GO_0015710,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000115,peripheral cytoskeleton phenotype,None,type,Class,None,None,Microscopy,cmpo.owl
N2fe15de3e0b5415e90e7f232c08b2010,"TAK1 activates NFkB by phosphorylation and activation of IKKs complex, Taeniopygia guttata",None,label,"TAK1 activates NFkB by phosphorylation and activation of IKKs complex, Taeniopygia guttata",None,None,Microscopy,cmpo.owl
GO_0006260,DNA replication,See also the biological process terms 'DNA-dependent DNA replication ; GO:0006261' and 'RNA-dependent DNA replication ; GO:0006278'.,hasDbXref,Reactome:REACT_113703,None,None,Microscopy,cmpo.owl
CMPO_0000141,decreased nucleus size phenotype,None,IAO_0000119,PMID:20360735,None,None,Microscopy,cmpo.owl
N3f6887ae738a4e37ae7ca788185bec68,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
GO_0043229,intracellular organelle,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
GO_0050511,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0000938,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N00963d9a074a4d898e37d56a50ee0a6b,None,None,first,GO_0034613,cellular protein localization,None,Microscopy,cmpo.owl
GO_0006355,"regulation of transcription, DNA-templated",None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N12832956bbc1478b86b5f221cddf5536,None,None,rest,N53b09df072c5439db6f5e1288ddafbcc,None,None,Microscopy,cmpo.owl
Nba73cd81f35a4eab8bb5db464937aeef,None,None,createdBy,OPPL_pattern,None,None,Microscopy,cmpo.owl
GO_0008694,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N50cb21c2bc144097886d8eca4de83d22,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
PATO_0002422,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N35bf0b08d07241928fc5e67e6de7311e,"S Phase, Homo sapiens",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
GO_0052107,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0016817,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0047789,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0046498,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0006278,RNA-dependent DNA replication,None,IAO_0000412,go.owl,None,None,Microscopy,cmpo.owl
N2ace04f519eb4698a8fa40a8075baf7f,"ChREBP activates metabolic gene expression, Oryza sativa",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
PATO_0000297,arrested,TODO: the definition is incorrect. See absent.,type,Class,None,None,Microscopy,cmpo.owl
N218a2933bc1c48e291a311065b413c35,None,None,annotatedSource,PATO_0001018,physical quality,None,Microscopy,cmpo.owl
CMPO_0000385,mitotic interphase phenotype,None,subClassOf,CMPO_0000384,interphase phenotype,None,Microscopy,cmpo.owl
GO_0050897,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nffd3c5000a73470d8aad9f0af17f33cd,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
N92776585504c43bab9ff2413148f731f,None,None,rest,nil,None,None,Microscopy,cmpo.owl
PATO_0001685,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
Na9cef9433fc542adba6934871fcb7b55,None,None,hasDbXref,GOC:TermGenie,None,None,Microscopy,cmpo.owl
GO_0015574,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0031503,protein complex localization,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0001836,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
PATO_0001667,None,None,inSubset,mpath_slim,None,None,Microscopy,cmpo.owl
Ne42dd06fc38f4f10abce8a4e0c66f0f8,None,None,rest,N65dd55778e6b4a9a897d75d11cdffefe,None,None,Microscopy,cmpo.owl
GO_0008685,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0048034,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0010256,endomembrane system organization,None,IAO_0000115,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system.",None,None,Microscopy,cmpo.owl
N83b427c2d4804034882375d43352b444,None,None,createdBy,OPPL_pattern,None,None,Microscopy,cmpo.owl
PATO_0002065,star shaped,None,id,PATO:0002065,None,None,Microscopy,cmpo.owl
N255359ae41b0463abd118ee534036b5e,"Mitotic Prometaphase, Saccharomyces cerevisiae",None,annotatedSource,GO_0000236,mitotic prometaphase,"Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).",Microscopy,cmpo.owl
GO_0032549,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0004004,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0071941,None,None,inSubset,goslim_pombe,None,Fission yeast GO slim,Microscopy,cmpo.owl
GO_0042811,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0008202,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Na79d8f557b3945ad9d2332ab32b3540a,None,None,hasDbXref,GOC:mah,None,None,Microscopy,cmpo.owl
GO_0005730,nucleolus,None,hasDbXref,NIF_Subcellular:sao1820400233,None,None,Microscopy,cmpo.owl
N70f98e8da71541af980bba516b2f61ca,None,None,rest,N72e2527a3d674259bdbfd2f948d4a73d,None,None,Microscopy,cmpo.owl
GO_0030864,cortical actin cytoskeleton,None,equivalentClass,N643107a6aeeb478b8b816bb02489aed3,None,None,Microscopy,cmpo.owl
PATO_0001832,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
CMPO_0000153,fragmented mitochondria phenotype,None,type,Class,None,None,Microscopy,cmpo.owl
GO_0019065,None,None,inSubset,virus_checked,None,Viral overhaul terms,Microscopy,cmpo.owl
GO_0009968,negative regulation of signal transduction,None,subClassOf,GO_0048585,negative regulation of response to stimulus,"Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.",Microscopy,cmpo.owl
GO_0019219,regulation of nucleobase-containing compound metabolic process,None,subClassOf,GO_0031323,regulation of cellular metabolic process,None,Microscopy,cmpo.owl
Na9bafbb68f1a4ceaa29c070a304f6886,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
Nd73c638d012c44d89d033aed2f630c13,None,None,onProperty,RO_0002212,negatively regulates,None,Microscopy,cmpo.owl
GO_0015765,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N4d083a9bafe84e20a240046f383d3eda,None,None,hasDbXref,GOC:jid,None,None,Microscopy,cmpo.owl
GO_0019245,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000298,increased amount of transverse stress fibers,"Increased amount of actin stress fibers, forming transverse arcs located in the cell cortex",IAO_0000119,pmid:21893601,None,None,Microscopy,cmpo.owl
N7ea6d2d92eb94bad99e76f0f668b0144,None,None,onProperty,BFO_0000051,has_part,None,Microscopy,cmpo.owl
CMPO_0000214,increased duration of mitotic chromosome condensation phenotype,None,prefLabel,increased duration of mitotic chromosome condensation,None,None,Microscopy,cmpo.owl
GO_0018287,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
PATO_0000595,increased volume,None,inSubset,mpath_slim,None,None,Microscopy,cmpo.owl
Ne99c9d9034a647dc8f99a5503e5ed0ce,None,None,rest,nil,None,None,Microscopy,cmpo.owl
GO_1902582,single-organism intracellular transport,None,subClassOf,GO_0046907,intracellular transport,None,Microscopy,cmpo.owl
GO_0004520,endodeoxyribonuclease activity,None,hasDbXref,Reactome:REACT_109692,None,None,Microscopy,cmpo.owl
CMPO_0000433,increased level of polypetide in cell nucleus,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
GO_0046946,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0039588,None,None,inSubset,virus_checked,None,Viral overhaul terms,Microscopy,cmpo.owl
PATO_0000596,decreased volume,None,id,PATO:0000596,None,None,Microscopy,cmpo.owl
PATO_0002418,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
N0b2f837ce3d347f7961b7230b6d34c00,None,None,type,Class,None,None,Microscopy,cmpo.owl
N38752fd719124ce78cd3679bacd424e2,None,None,someValuesFrom,GO_0051674,localization of cell,None,Microscopy,cmpo.owl
GO_0016209,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N0899195ba2534afca96846064bc81cd1,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
CMPO_0000406,protein localized in paraspeckle phenotype,None,id,CMPO:0000406,None,None,Microscopy,cmpo.owl
PATO_0000057,occurrence quality,None,hasAlternativeId,PATO:0000156,None,None,Microscopy,cmpo.owl
N2cca51dca73e49288ebce24d6b938d07,None,None,onProperty,RO_0000053,bearer of,None,Microscopy,cmpo.owl
N6d09448f1d104efcb7afdd5555a30db1,None,None,someValuesFrom,GO_0009987,cellular process,None,Microscopy,cmpo.owl
PATO_0001777,None,None,inSubset,disposition_slim,None,None,Microscopy,cmpo.owl
CMPO_0000366,pear-shaped cell phenotype,None,prefLabel,Pear-shaped cell,None,None,Microscopy,cmpo.owl
GO_0046700,heterocycle catabolic process,None,id,GO:0046700,None,None,Microscopy,cmpo.owl
GO_0042941,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0045184,establishment of protein localization,None,subClassOf,N3f3d90d17dc14d74ae6b72bfa3d9d778,None,None,Microscopy,cmpo.owl
Naec95e598efa43a19a5b718541a8f35c,None,None,rest,nil,None,None,Microscopy,cmpo.owl
PATO_0001395,None,None,inSubset,cell_quality,None,None,Microscopy,cmpo.owl
GO_0070925,organelle assembly,None,creation_date,2009-09-15T03:00:51Z,None,None,Microscopy,cmpo.owl
PATO_0001708,1-D extent,None,IAO_0000115,A size quality inhering in an bearer by virtue of the bearer's extension in one dimension.,None,None,Microscopy,cmpo.owl
GO_0009838,None,None,inSubset,goslim_plant,None,Plant GO slim,Microscopy,cmpo.owl
N6ade98858e4c45c2961da8a4091c130d,None,None,rest,N36c440e4d72a4cdc9c89dd58e5a44b14,None,None,Microscopy,cmpo.owl
PATO_0002214,bilobed,None,IAO_0000412,pato.owl,None,None,Microscopy,cmpo.owl
N6e6a0a6f2b5b4fbca58c18b60edccdaf,None,None,annotatedTarget,"Any process that modulates the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",None,None,Microscopy,cmpo.owl
GO_1902679,negative regulation of RNA biosynthetic process,None,subClassOf,GO_2001141,regulation of RNA biosynthetic process,None,Microscopy,cmpo.owl
GO_0010458,exit from mitosis,None,hasOBONamespace,biological_process,None,None,Microscopy,cmpo.owl
GO_0045023,G0 to G1 transition,None,IAO_0000115,"The mitotic cell cycle phase transition whose occurrence commits the cell from the G0 quiescent state to the G1 phase. Under certain conditions, cells exit the cell cycle during G1 and remain in the G0 state as nongrowing, non-dividing (quiescent) cells. Appropriate stimulation of such cells induces them to return to G1 and resume growth and division. The G0 to G1 transition is accompanied by many changes in the program of gene expression.",None,None,Microscopy,cmpo.owl
GO_0080090,regulation of primary metabolic process,None,creation_date,2009-04-22T04:30:52Z,None,None,Microscopy,cmpo.owl
GO_0004368,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Ne15e08077e694d579f26e45e9b4f6965,None,None,hasDbXref,GOC:jl,None,None,Microscopy,cmpo.owl
Nc16e0b8097bb4b31a3604e7a1fa80eaf,None,None,rest,N4de8b34ffb904e2b866e9934d815178b,None,None,Microscopy,cmpo.owl
Nb1f12a19629f41f095112545d6907d1b,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0031242,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N5c13175faf884bb0bdc960e9532aa84f,"Metabolism of amino acids and derivatives, Rattus norvegicus",None,annotatedSource,GO_0034641,cellular nitrogen compound metabolic process,None,Microscopy,cmpo.owl
CMPO_0000315,absence of cell process phenotype,None,subClassOf,CMPO_0000007,cell process phenotype,None,Microscopy,cmpo.owl
N6602c7844a014986a87db93844db5e75,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
N1feb71135f65493ab4c2bf1e5372b197,"Cleavage of DNA by DFF40, Xenopus tropicalis",None,type,Axiom,None,None,Microscopy,cmpo.owl
GO_0071978,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0051173,positive regulation of nitrogen compound metabolic process,None,hasNarrowSynonym,stimulation of nitrogen metabolic process,None,None,Microscopy,cmpo.owl
PATO_0001793,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
GO_0043849,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000259,cellular component phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
GO_0044277,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0072504,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nf612514ad3624998a8cbc807371460b4,None,None,type,Class,None,None,Microscopy,cmpo.owl
PATO_0002075,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
GO_1902533,positive regulation of intracellular signal transduction,None,hasExactSynonym,up regulation of intracellular signaling chain,None,None,Microscopy,cmpo.owl
CMPO_0000180,site of double-strand break phenotype,None,prefLabel,site of double-strand break,None,None,Microscopy,cmpo.owl
GO_0043005,neuron projection,None,id,GO:0043005,None,None,Microscopy,cmpo.owl
Ncd061abf79e64d80b22aab03ba2c19f1,None,None,someValuesFrom,GO_0000084,mitotic S phase,"Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).",Microscopy,cmpo.owl
PATO_0001652,None,None,inSubset,relational_slim,None,None,Microscopy,cmpo.owl
GO_0008664,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nc7bfb5fac49e493d9ef405afcb72d58e,None,None,hasDbXref,GOC:ai,None,None,Microscopy,cmpo.owl
GO_0016023,cytoplasmic membrane-bounded vesicle,None,inSubset,goslim_generic,None,Generic GO slim,Microscopy,cmpo.owl
GO_0070025,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N918d5167879e4d8395da6308e9a385a6,"Insertion of correct bases opposite to the lesion by Pol eta, Gallus gallus",None,annotatedSource,GO_0034061,DNA polymerase activity,None,Microscopy,cmpo.owl
N965b4680f0234658bd3f0f835fb98eea,None,None,someValuesFrom,Ncdeac6972f1440eda18d2fcdbe5ea242,None,None,Microscopy,cmpo.owl
Nd2aa564e41ab4282b56cc20588faccfe,None,None,annotatedSource,GO_0051171,regulation of nitrogen compound metabolic process,None,Microscopy,cmpo.owl
PATO_0001608,None,None,inSubset,value_slim,None,None,Microscopy,cmpo.owl
Nfa506129207c410aa545f4e7fdf2e75c,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0032513,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nb708a0e3feed4bd29f23c1256420b9be,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
N53ee68757e944473bc0d9a5b321fe4ce,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
GO_0072662,protein localization to peroxisome,None,subClassOf,GO_0007031,peroxisome organization,None,Microscopy,cmpo.owl
N3c83ab776cfb40e682b07f51782fd1fa,None,None,onProperty,increased_in_magnitude_relative_to,increased_in_magnitude_relative_to,"This relation is used to determine the 'directionality' of relative qualities such as 'increased strength', relative to the parent type, 'strength'.",Microscopy,cmpo.owl
GO_0016775,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Nceef5001de284395b9aa88e51f2fb10c,None,None,first,PATO_0001236,process quality,See comments of relational quality of a physical entity.,Microscopy,cmpo.owl
N5bc0b5debbc34d209bb25d99c132db87,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
Nc64310e24d7e41b685a9bbfd30cf8de4,None,None,annotatedSource,GO_1901576,organic substance biosynthetic process,None,Microscopy,cmpo.owl
CMPO_0000244,cell component movement phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
N4cc0f0fa3e4243a0b754673fdafb7a0d,None,None,someValuesFrom,GO_0051641,cellular localization,None,Microscopy,cmpo.owl
GO_0044212,transcription regulatory region DNA binding,"The word ""promoter"" is used variously in the literature to describe the core promoter specifically or the entire proximal regulatory region (excluding any distal enhancers) including both the core promoter and the upstream region where activating transcription factors such as Gal4 in S. cerevisiae or catabolite activator protein (CAP) in E. coli bind. To minimize ambiguity in the use of the word ""promoter"" in GO, we have chosen the phrase ""transcription regulatory region"" in order to refer to all of the regulatory regions. Regulatory regions in the DNA which control initiation may include the ""core promoter"" where the basal transcription machinery binds, the ""core promoter proximal region"" where regulatory factors other than the basal machinery bind, and ""enhancer"" regions which are typically more distal from the core promoter. There are also additional regulatory regions, in both the DNA and the RNA transcript, which regulate elongation or termination of transcription. ANNOTATION NOTE: Regarding annotation to ""transcription regulatory region DNA binding"" (GO:0044212) and any of its is_a children, note that annotation to these terms specifies DNA binding only without any statement about transcription factor activity. To make an annotation about a function of transcription factor activity, consider ""sequence-specific DNA binding transcription factor activity"" (GO:0003700) or its is_a children which have has_part relationships to the appropriate kind of ""transcription regulatory region DNA binding"".",id,GO:0044212,None,None,Microscopy,cmpo.owl
GO_0016999,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
N1f1823cee65e43acb02bf90022eeb3c3,None,None,annotatedSource,GO_1902679,negative regulation of RNA biosynthetic process,None,Microscopy,cmpo.owl
N30c28b4c78424a538e6e0ec421999056,"TAK1 activates NFkB by phosphorylation and activation of IKKs complex, Mus musculus",None,label,"TAK1 activates NFkB by phosphorylation and activation of IKKs complex, Mus musculus",None,None,Microscopy,cmpo.owl
Nf5bdee3babc9439f998e131bc0e4aa91,None,None,hasDbXref,GOC:mah,None,None,Microscopy,cmpo.owl
GO_0051092,positive regulation of NF-kappaB transcription factor activity,None,hasDbXref,Reactome:REACT_113766,None,None,Microscopy,cmpo.owl
N4b6b555628e64b589f6ff027ce430b9f,"Membrane Trafficking, Plasmodium falciparum",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
N98391c25ba5e40aa8e9949c66d63fed3,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
N2a9e16748a664117936c2c9592f7355d,None,None,intersectionOf,Na672e2f767814d39a6a2cc43963c403c,None,None,Microscopy,cmpo.owl
N7e5a149554b441b9bbfff641405b6968,None,None,onProperty,RO_0000052,inheres_in,None,Microscopy,cmpo.owl
GO_0031326,regulation of cellular biosynthetic process,None,type,Class,None,None,Microscopy,cmpo.owl
N59a6d6fd59ab4e0dade4da4c5180d60f,None,None,intersectionOf,Ndaf7c0b1a525445ab5e419f8424bcf4f,None,None,Microscopy,cmpo.owl
CMPO_0000335,bright nuclear body phenotype,None,inSubset,cmpo,None,None,Microscopy,cmpo.owl
N04169fa7ad944c59b64a60ea20a895c4,"3'- incision of DNA by XPG in GG-NER, Sus scrofa",None,annotatedProperty,hasDbXref,database_cross_reference,None,Microscopy,cmpo.owl
PATO_0001956,variability of size,None,inSubset,attribute_slim,None,None,Microscopy,cmpo.owl
N2ebd2ffb0eb149bd89c0dec7a3f026b0,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
GO_0072657,protein localization to membrane,None,hasOBONamespace,biological_process,None,None,Microscopy,cmpo.owl
Nff2e529e8cf749c7b2ebf96d484b8881,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
N95bd3b9a79774ad199d4fc1e7b34d7cf,None,None,rest,nil,None,None,Microscopy,cmpo.owl
N2e290b7622ae42a08c8a09e696e72179,None,None,someValuesFrom,GO_0005634,nucleus,None,Microscopy,cmpo.owl
Nc13702b0c60f4c49876fb9cd1c8010d3,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
GO_0051092,positive regulation of NF-kappaB transcription factor activity,None,hasDbXref,Reactome:REACT_87914,None,None,Microscopy,cmpo.owl
GO_0010256,endomembrane system organization,None,type,Class,None,None,Microscopy,cmpo.owl
RO_0002092,happens_during,None,type,TransitiveProperty,None,None,Microscopy,cmpo.owl
GO_0015838,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
CMPO_0000414,cell response to stress phenotype,None,equivalentClass,N8dc22e14d38940c58aa26fe3256b2204,None,None,Microscopy,cmpo.owl
Nffcb6577c5df447faa4ed05bf453af91,None,None,type,Axiom,None,None,Microscopy,cmpo.owl
Nacb92411f555456c9ec355f3224d966c,None,None,annotatedTarget,The directed killing of a tumor cell by a T cell through the release of granules containing cytotoxic mediators or through the engagement of death receptors.,None,None,Microscopy,cmpo.owl
Na64932e0a301416b8d6e2b75c4af8fd4,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
N8e56fd1ce2b140058d5f37e2b4cf4b9f,None,None,hasDbXref,GOC:TermGenie,None,None,Microscopy,cmpo.owl
N5655b52c8c3b4a6cbaf878fbb861ee04,"G2 Phase, Rattus norvegicus",None,label,"G2 Phase, Rattus norvegicus",None,None,Microscopy,cmpo.owl
N9b1f633e360c48d7b551ae2e58cfd963,None,None,annotatedTarget,negative regulation of nitrogen metabolic process,None,None,Microscopy,cmpo.owl
GO_0018041,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
GO_0002424,T cell mediated immune response to tumor cell,Note that this term includes tolerogenic responses to tumor cells mediated by responding T cells.,subClassOf,GO_0002418,immune response to tumor cell,None,Microscopy,cmpo.owl
N8d49d5c62c1f448fbcf55aa64d7e7401,None,None,first,PATO_0000586,increased size,None,Microscopy,cmpo.owl
Nb0b0af72d68e43e199e8c61ba7f72fb1,"G1 Phase, Mus musculus",None,type,Axiom,None,None,Microscopy,cmpo.owl
CMPO_0000169,decreased rate of cell division phenotype,None,IAO_0000115,A phenotype where the cell division process occurs at a lower rate,None,None,Microscopy,cmpo.owl
GO_0005840,None,None,inSubset,goslim_yeast,None,Yeast GO slim,Microscopy,cmpo.owl
N4818765b200b4e3d81bdcdfa7ad1979d,None,None,hasDbXref,GOC:hgd,None,None,Microscopy,cmpo.owl
GO_1903829,positive regulation of cellular protein localization,None,creation_date,2015-01-20T14:32:33Z,None,None,Microscopy,cmpo.owl
GO_0055072,None,None,inSubset,gosubset_prok,None,Prokaryotic GO subset,Microscopy,cmpo.owl
Ne7fa8beb8a384318968e72d1bdb507ad,None,None,rest,nil,None,None,Microscopy,cmpo.owl
N58d630e069834033a2d644a17d52370e,None,None,type,Restriction,None,None,Microscopy,cmpo.owl
PATO_0002146,None,None,inSubset,attribute_slim,None,None,Microscopy,cmpo.owl
N11cb5a374ed146a7ad992fc0fda507ee,None,None,annotatedProperty,hasExactSynonym,has_exact_synonym,None,Microscopy,cmpo.owl
N12e8eaca29024cae8d7d44622af3d649,None,None,annotatedTarget,single organism intracellular transport,None,None,Microscopy,cmpo.owl
Na660eeee01024f3a8a2010dc258528e0,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
GO_0005615,None,None,inSubset,goslim_plant,None,Plant GO slim,Microscopy,cmpo.owl
N91287988dd7e43b986977be50ad1b8be,None,None,annotatedProperty,IAO_0000115,None,None,Microscopy,cmpo.owl
GO_0016469,None,None,inSubset,goslim_metagenomics,None,Metagenomics GO slim,Microscopy,cmpo.owl
