#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://www.openmicroscopy.org/rdf/2016-06/ome_core/LongAnnotation	long annotation	http://www.openmicroscopy.org/rdf/LongAnnotation	http://www.openmicroscopy.org/rdf/LongAnnotation	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Filament	filament	http://www.openmicroscopy.org/rdf/Filament	http://www.openmicroscopy.org/rdf/Filament	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Mask	mask	http://www.openmicroscopy.org/rdf/Mask	http://www.openmicroscopy.org/rdf/Mask	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser	laser	http://www.openmicroscopy.org/rdf/Laser	http://www.openmicroscopy.org/rdf/Laser	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/RegionOfInterest	region of interest	http://www.openmicroscopy.org/rdf/RegionOfInterest	http://www.openmicroscopy.org/rdf/RegionOfInterest	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/timestampAnnotationValue	timestamp annotation value	http://www.openmicroscopy.org/rdf/timestampAnnotationValue	http://www.openmicroscopy.org/rdf/timestampAnnotationValue	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/length	length	http://www.openmicroscopy.org/rdf/length	http://www.openmicroscopy.org/rdf/length	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/imagingEnvironment	imaging environment	http://metadb.riken.jp/db/ome/imagingEnvironment	http://metadb.riken.jp/db/ome/imagingEnvironment	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Model	model	http://www.openmicroscopy.org/rdf/Model	http://www.openmicroscopy.org/rdf/Model	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/NamingConvention	naming convention	http://www.openmicroscopy.org/rdf/NamingConvention	http://www.openmicroscopy.org/rdf/NamingConvention	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/PlateAcquisition	plate acquision	http://www.openmicroscopy.org/rdf/PlateAcquisition	http://www.openmicroscopy.org/rdf/PlateAcquisition	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Plate	plate	http://www.openmicroscopy.org/rdf/Plate	http://www.openmicroscopy.org/rdf/Plate	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/objectiveSettings	objective settings	http://www.openmicroscopy.org/rdf/objectiveSettings	http://www.openmicroscopy.org/rdf/objectiveSettings	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/microscope	microscope	http://www.openmicroscopy.org/rdf/microscope	http://www.openmicroscopy.org/rdf/microscope	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/transform	transform	http://www.openmicroscopy.org/rdf/transform	http://www.openmicroscopy.org/rdf/transform	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/union	union	http://metadb.riken.jp/db/ome/union	http://metadb.riken.jp/db/ome/union	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/columns	columns	http://metadb.riken.jp/db/ome/columns	http://metadb.riken.jp/db/ome/columns	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/integration	integration	http://www.openmicroscopy.org/rdf/integration	http://www.openmicroscopy.org/rdf/integration	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/dichroic	dichroic	http://www.openmicroscopy.org/rdf/dichroic	http://www.openmicroscopy.org/rdf/dichroic	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/readOutRate	read out rate	http://www.openmicroscopy.org/rdf/readOutRate	http://www.openmicroscopy.org/rdf/readOutRate	NaN	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Immersion	immersion	http://www.openmicroscopy.org/rdf/Immersion	http://www.openmicroscopy.org/rdf/Immersion	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/transmittance	transmittance	http://www.openmicroscopy.org/rdf/transmittance	http://www.openmicroscopy.org/rdf/transmittance	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/bigEndian	big endian	http://www.openmicroscopy.org/rdf/bigEndian	http://www.openmicroscopy.org/rdf/bigEndian	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Binning	binning	http://www.openmicroscopy.org/rdf/Binning	http://www.openmicroscopy.org/rdf/Binning	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/text	text	http://www.openmicroscopy.org/rdf/text	http://www.openmicroscopy.org/rdf/text	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ImagingCondition	imaging condition	http://www.openmicroscopy.org/rdf/ImagingCondition	http://www.openmicroscopy.org/rdf/ImagingCondition	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/plate	plate	http://www.openmicroscopy.org/rdf/plate	http://www.openmicroscopy.org/rdf/plate	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Map	map	http://www.openmicroscopy.org/rdf/Map	http://www.openmicroscopy.org/rdf/Map	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/nominalMagnification	nominal maginification	http://www.openmicroscopy.org/rdf/nominalMagnification	http://www.openmicroscopy.org/rdf/nominalMagnification	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/doubleAnnotationValue	double annotation value	http://www.openmicroscopy.org/rdf/doubleAnnotationValue	http://www.openmicroscopy.org/rdf/doubleAnnotationValue	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/experimentType	experiment type	http://www.openmicroscopy.org/rdf/experimentType	http://www.openmicroscopy.org/rdf/experimentType	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/samplesPerPixel	samples per pixel	http://www.openmicroscopy.org/rdf/samplesPerPixel	http://www.openmicroscopy.org/rdf/samplesPerPixel	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/lensNA	lens na	http://www.openmicroscopy.org/rdf/lensNA	http://www.openmicroscopy.org/rdf/lensNA	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/NDFilter	nd filter	http://www.openmicroscopy.org/rdf/NDFilter	http://www.openmicroscopy.org/rdf/NDFilter	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/binning	binning	http://www.openmicroscopy.org/rdf/binning	http://www.openmicroscopy.org/rdf/binning	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/fluor	fluor	http://www.openmicroscopy.org/rdf/fluor	http://www.openmicroscopy.org/rdf/fluor	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Shape	shape	http://www.openmicroscopy.org/rdf/Shape	http://www.openmicroscopy.org/rdf/Shape	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Marker	marker	http://www.openmicroscopy.org/rdf/Marker	http://www.openmicroscopy.org/rdf/Marker	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Dichroic	dichroic	http://www.openmicroscopy.org/rdf/Dichroic	http://www.openmicroscopy.org/rdf/Dichroic	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/firstC	first c	http://www.openmicroscopy.org/rdf/firstC	http://www.openmicroscopy.org/rdf/firstC	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/correctionCollar	correction collar	http://www.openmicroscopy.org/rdf/correctionCollar	http://www.openmicroscopy.org/rdf/correctionCollar	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/gain	gain	http://www.openmicroscopy.org/rdf/gain	http://www.openmicroscopy.org/rdf/gain	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/model	model	http://www.openmicroscopy.org/rdf/model	http://www.openmicroscopy.org/rdf/model	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/wellSample	well sample	http://www.openmicroscopy.org/rdf/wellSample	http://www.openmicroscopy.org/rdf/wellSample	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/pockelCell	pockel cell	http://www.openmicroscopy.org/rdf/pockelCell	http://www.openmicroscopy.org/rdf/pockelCell	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/locked	locked	http://www.openmicroscopy.org/rdf/locked	http://www.openmicroscopy.org/rdf/locked	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Protocol	protocol	http://www.openmicroscopy.org/rdf/Protocol	http://www.openmicroscopy.org/rdf/Protocol	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Image	image	http://www.openmicroscopy.org/rdf/Image	http://www.openmicroscopy.org/rdf/Image	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FillRule	fill rule	http://www.openmicroscopy.org/rdf/FillRule	http://www.openmicroscopy.org/rdf/FillRule	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/planeCount	plane count	http://www.openmicroscopy.org/rdf/planeCount	http://www.openmicroscopy.org/rdf/planeCount	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/laserMedium	laser medium	http://www.openmicroscopy.org/rdf/laserMedium	http://www.openmicroscopy.org/rdf/laserMedium	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/interleaved	interleaved	http://www.openmicroscopy.org/rdf/interleaved	http://www.openmicroscopy.org/rdf/interleaved	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/XMLAnnotationValue	xml annotation value	http://www.openmicroscopy.org/rdf/XMLAnnotationValue	http://www.openmicroscopy.org/rdf/XMLAnnotationValue	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DoubleAnnotation	double annotation	http://www.openmicroscopy.org/rdf/DoubleAnnotation	http://www.openmicroscopy.org/rdf/DoubleAnnotation	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Microscope	microscope	http://metadb.riken.jp/db/ome/Microscope	microscope	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/value	value	http://www.openmicroscopy.org/rdf/value	http://www.openmicroscopy.org/rdf/value	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Manufacturer	manufacturer	http://www.openmicroscopy.org/rdf/Manufacturer	http://www.openmicroscopy.org/rdf/Manufacturer	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Objective	objective	http://www.openmicroscopy.org/rdf/Objective	http://www.openmicroscopy.org/rdf/Objective	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod	contrast method	http://www.openmicroscopy.org/rdf/ContrastMethod	http://www.openmicroscopy.org/rdf/ContrastMethod	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Pulse	pulse	http://www.openmicroscopy.org/rdf/Pulse	http://www.openmicroscopy.org/rdf/Pulse	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ifd	ifd	http://www.openmicroscopy.org/rdf/ifd	http://www.openmicroscopy.org/rdf/ifd	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ListAnnotation	list annotation	http://www.openmicroscopy.org/rdf/ListAnnotation	http://www.openmicroscopy.org/rdf/ListAnnotation	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/immersion	immersion	http://www.openmicroscopy.org/rdf/immersion	http://www.openmicroscopy.org/rdf/immersion	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ImagingEnvironment	imaging environment	http://www.openmicroscopy.org/rdf/ImagingEnvironment	http://www.openmicroscopy.org/rdf/ImagingEnvironment	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Point	point	http://www.openmicroscopy.org/rdf/Point	http://www.openmicroscopy.org/rdf/Point	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/repetitionRate	repeteion rate	http://www.openmicroscopy.org/rdf/repetitionRate	http://www.openmicroscopy.org/rdf/repetitionRate	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ReagentSet	reagent set	http://www.openmicroscopy.org/rdf/ReagentSet	http://www.openmicroscopy.org/rdf/ReagentSet	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Rectangle	rectangle	http://www.openmicroscopy.org/rdf/Rectangle	http://www.openmicroscopy.org/rdf/Rectangle	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/TransmittanceRange	transmittance range	http://www.openmicroscopy.org/rdf/TransmittanceRange	http://www.openmicroscopy.org/rdf/TransmittanceRange	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FontFamily	font family	http://www.openmicroscopy.org/rdf/FontFamily	http://www.openmicroscopy.org/rdf/FontFamily	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/uuid	uuid	http://www.openmicroscopy.org/rdf/uuid	http://www.openmicroscopy.org/rdf/uuid	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FontStyle	font style	http://www.openmicroscopy.org/rdf/FontStyle	http://www.openmicroscopy.org/rdf/FontStyle	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Screen	screen	http://www.openmicroscopy.org/rdf/Screen	http://www.openmicroscopy.org/rdf/Screen	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://purl.org/dc/terms/FileFormat	file format	http://metadb.riken.jp/db/ome/FileFormat	http://metadb.riken.jp/db/ome/FileFormat	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/data	data	http://www.openmicroscopy.org/rdf/data	http://www.openmicroscopy.org/rdf/data	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/markerStart	marker start	http://www.openmicroscopy.org/rdf/markerStart	http://www.openmicroscopy.org/rdf/markerStart	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/point	point	http://www.openmicroscopy.org/rdf/point	http://www.openmicroscopy.org/rdf/point	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/reagent	reagent	http://www.openmicroscopy.org/rdf/reagent	http://www.openmicroscopy.org/rdf/reagent	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/fillRule	fill rule	http://www.openmicroscopy.org/rdf/fillRule	http://www.openmicroscopy.org/rdf/fillRule	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/firstZ	first z	http://www.openmicroscopy.org/rdf/firstZ	http://www.openmicroscopy.org/rdf/firstZ	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/lotNumber	lot number	http://metadb.riken.jp/db/ome/lotNumber	http://metadb.riken.jp/db/ome/lotNumber	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Settings	settings	http://www.openmicroscopy.org/rdf/Setting	http://www.openmicroscopy.org/rdf/Setting	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/firstT	first t	http://www.openmicroscopy.org/rdf/firstT	http://www.openmicroscopy.org/rdf/firstT	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/rowNamingConvention	row naming conversion	http://www.openmicroscopy.org/rdf/rowNamingConvention	http://www.openmicroscopy.org/rdf/rowNamingConvention	NaN	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Transform	transform	http://www.openmicroscopy.org/rdf/Transform	http://www.openmicroscopy.org/rdf/Transform	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/strokeDashArray	stroke dash array	http://www.openmicroscopy.org/rdf/strokeDashArray	http://www.openmicroscopy.org/rdf/strokeDashArray	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/rows	rows	http://metadb.riken.jp/db/ome/rows	http://metadb.riken.jp/db/ome/rows	NaN	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/strokeWidth	stroke width	http://www.openmicroscopy.org/rdf/strokeWidth	http://www.openmicroscopy.org/rdf/strokeWidth	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/zoom	zoom	http://www.openmicroscopy.org/rdf/zoom	http://www.openmicroscopy.org/rdf/zoom	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/pixels	pixels	http://www.openmicroscopy.org/rdf/pixels	http://www.openmicroscopy.org/rdf/pixels	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/startTime	start time	http://www.openmicroscopy.org/rdf/startTime	http://www.openmicroscopy.org/rdf/startTime	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/acquisitionDate	acquisition date	http://www.openmicroscopy.org/rdf/acquisitionDate	http://www.openmicroscopy.org/rdf/acquisitionDate	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/offset	offset	http://www.openmicroscopy.org/rdf/offset	http://www.openmicroscopy.org/rdf/offset	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DimensionOrder	dimensionorder	http://www.openmicroscopy.org/rdf/DimensionOrder	http://www.openmicroscopy.org/rdf/DimensionOrder	NaN	2	AML;LogMap	3	AML;LogMap;LogMapLt
