#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Pulse	pulse	https://w3id.org/reproduceme#Pulse	pulse	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#photodiode	photodiode	https://w3id.org/reproduceme#Photodiode	photodiode	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ImagingEnvironment	imaging environment	https://w3id.org/reproduceme#ImagingEnvironment	imaging environment	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DimensionOrder#xytcz	xytcz	https://w3id.org/reproduceme#XYTCZ	xytcz	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterType#longPass	long pass	https://w3id.org/reproduceme#LongPass	longpass	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ReagentSet	reagent set	https://w3id.org/reproduceme#ReagentSetDescription	reagentset description	0.7	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/TransmittanceRange	transmittance range	https://w3id.org/reproduceme#TransmittanceRange	transmittance range	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod#obliqueIllumination	oblique illumination	https://w3id.org/reproduceme#ObliqueIllumination	obliqueillumination	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FontFamily	font family	https://w3id.org/reproduceme#Family	family	0.7	2	LogMap;OAPT	3	LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#PMT	pmt	https://w3id.org/reproduceme#PMT	pmt	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Screen	screen	https://w3id.org/reproduceme#Screen	screen	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/MicrobeamManipuration#photoablation	photoablation	https://w3id.org/reproduceme#Photoablation	photoablation	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#analogVideo	analog video	https://w3id.org/reproduceme#AnalogVideo	analogvideo	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ExperimentType#ionImaging	ion imaging	https://w3id.org/reproduceme#IonImaging	ionimaging	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#APD	apd	https://w3id.org/reproduceme#APD	apd	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#LCM	lcm	https://w3id.org/reproduceme#LCM	lcm	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#STED	sted	https://w3id.org/reproduceme#STED	sted	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#CMOS	cmos	https://w3id.org/reproduceme#CMOS	https://w3id.org/reproduceme#CMOS	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Settings	settings	https://w3id.org/reproduceme#Setting	setting	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/IlluminationType#transmitted	transmitted	https://w3id.org/reproduceme#Transmitted	transmitted	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/MicrobeamManipuration#FLIP	flip	https://w3id.org/reproduceme#FLIP	flip	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#brightField	bright field	https://w3id.org/reproduceme#BrightField	brightfield	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser/solidState	solid state	https://w3id.org/reproduceme#SolidState	solidstate	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DimensionOrder	dimensionorder	https://w3id.org/reproduceme#DimensionOrder	dimension order	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
